
=== OTF2-PRINT ===
=== Events =====================================================================
Event                               Location            Timestamp  Attributes
ENTER                                      0     7680567735855462  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567735855594  Request: 1449
LEAVE                                      0     7680567735856163  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567735856299  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567735856442  Request: 1450
LEAVE                                      0     7680567735856960  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567735857097  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567735857231  Request: 1451
LEAVE                                      0     7680567735857779  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567735857909  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567735858043  Request: 1452
LEAVE                                      0     7680567735858578  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567736698910  Region: "MPI_Allreduce" <6>
MPI_COLLECTIVE_BEGIN                       0     7680567736698910  
MPI_COLLECTIVE_END                         0     7680567737683150  Operation: ALLREDUCE, Communicator: "MPI_COMM_WORLD" <1>, Root: UNDEFINED, Sent: 1728, Received: 1728
LEAVE                                      0     7680567737683370  Region: "MPI_Allreduce" <6>
ENTER                                      0     7680567737683605  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567737683723  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567738023953  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567738024221  Receiver: 36 ("Master thread" <36>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 504600, Request: 1453
LEAVE                                      0     7680567738026026  Region: "MPI_Isend" <162>
ENTER                                      0     7680567738048960  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567738049195  Receiver: 6 ("Master thread" <6>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 504600, Request: 1454
LEAVE                                      0     7680567738050859  Region: "MPI_Isend" <162>
ENTER                                      0     7680567738076527  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567738076752  Receiver: 1 ("Master thread" <1>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 504600, Request: 1455
LEAVE                                      0     7680567738078201  Region: "MPI_Isend" <162>
ENTER                                      0     7680567738096664  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567738096904  Receiver: 7 ("Master thread" <7>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 3480, Request: 1456
LEAVE                                      0     7680567738098394  Region: "MPI_Isend" <162>
ENTER                                      0     7680567738115873  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567738116121  Receiver: 42 ("Master thread" <42>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 3480, Request: 1457
LEAVE                                      0     7680567738117578  Region: "MPI_Isend" <162>
ENTER                                      0     7680567738135159  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567738135389  Receiver: 37 ("Master thread" <37>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 3480, Request: 1458
LEAVE                                      0     7680567738136749  Region: "MPI_Isend" <162>
ENTER                                      0     7680567738149030  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567738149233  Receiver: 43 ("Master thread" <43>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 24, Request: 1459
LEAVE                                      0     7680567738150466  Region: "MPI_Isend" <162>
ENTER                                      0     7680567738150662  Region: "MPI_Waitall" <206>
MPI_ISEND_COMPLETE                         0     7680567738489094  Request: 1453
MPI_ISEND_COMPLETE                         0     7680567738489673  Request: 1454
MPI_ISEND_COMPLETE                         0     7680567738489866  Request: 1455
MPI_ISEND_COMPLETE                         0     7680567738490024  Request: 1456
MPI_ISEND_COMPLETE                         0     7680567738490206  Request: 1457
MPI_ISEND_COMPLETE                         0     7680567738490364  Request: 1458
MPI_ISEND_COMPLETE                         0     7680567738490527  Request: 1459
LEAVE                                      0     7680567738490828  Region: "MPI_Waitall" <206>
ENTER                                      0     7680567738491292  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567738491477  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567738491560  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567738491763  Sender: 36 ("Master thread" <36>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 504600, Request: 1446
LEAVE                                      0     7680567738492180  Region: "MPI_Wait" <205>
ENTER                                      0     7680567738508986  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567738509371  Sender: 6 ("Master thread" <6>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 504600, Request: 1447
LEAVE                                      0     7680567738509747  Region: "MPI_Wait" <205>
ENTER                                      0     7680567738523307  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567738523573  Sender: 1 ("Master thread" <1>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 504600, Request: 1448
LEAVE                                      0     7680567738523882  Region: "MPI_Wait" <205>
ENTER                                      0     7680567738536511  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567738571969  Sender: 7 ("Master thread" <7>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 3480, Request: 1449
LEAVE                                      0     7680567738572295  Region: "MPI_Wait" <205>
ENTER                                      0     7680567738584248  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567738584509  Sender: 42 ("Master thread" <42>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 3480, Request: 1450
LEAVE                                      0     7680567738584783  Region: "MPI_Wait" <205>
ENTER                                      0     7680567738596264  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567738620026  Sender: 37 ("Master thread" <37>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 3480, Request: 1451
LEAVE                                      0     7680567738620339  Region: "MPI_Wait" <205>
ENTER                                      0     7680567738632393  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567739023200  Sender: 43 ("Master thread" <43>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 24, Request: 1452
LEAVE                                      0     7680567739023511  Region: "MPI_Wait" <205>
ENTER                                      0     7680567739033146  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567739033333  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567739033433  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567739033663  Request: 1460
LEAVE                                      0     7680567739034652  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567739034811  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567739034977  Request: 1461
LEAVE                                      0     7680567739035554  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567739035707  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567739035852  Request: 1462
LEAVE                                      0     7680567739036368  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567739036500  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567739036637  Request: 1463
LEAVE                                      0     7680567739037259  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567739037390  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567739037533  Request: 1464
LEAVE                                      0     7680567739038029  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567739038168  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567739038307  Request: 1465
LEAVE                                      0     7680567739038804  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567739038936  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567739039082  Request: 1466
LEAVE                                      0     7680567739039628  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567739054682  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567739054855  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567739055093  Region: "MPI_Waitall" <206>
LEAVE                                      0     7680567739055536  Region: "MPI_Waitall" <206>
ENTER                                      0     7680567739055660  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567739055738  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567739055822  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567739606230  Sender: 36 ("Master thread" <36>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 2048, Length: 1009200, Request: 1460
LEAVE                                      0     7680567739606698  Region: "MPI_Wait" <205>
ENTER                                      0     7680567739630731  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567739631018  Sender: 6 ("Master thread" <6>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 2048, Length: 1009200, Request: 1461
LEAVE                                      0     7680567739631373  Region: "MPI_Wait" <205>
ENTER                                      0     7680567739653631  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567739744594  Sender: 1 ("Master thread" <1>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 2048, Length: 1009200, Request: 1462
LEAVE                                      0     7680567739745018  Region: "MPI_Wait" <205>
ENTER                                      0     7680567739779002  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567739884600  Sender: 7 ("Master thread" <7>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 2048, Length: 6960, Request: 1463
LEAVE                                      0     7680567739884941  Region: "MPI_Wait" <205>
ENTER                                      0     7680567739906316  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567739906619  Sender: 42 ("Master thread" <42>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 2048, Length: 6960, Request: 1464
LEAVE                                      0     7680567739906894  Region: "MPI_Wait" <205>
ENTER                                      0     7680567739927912  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567739928878  Sender: 37 ("Master thread" <37>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 2048, Length: 6960, Request: 1465
LEAVE                                      0     7680567739929158  Region: "MPI_Wait" <205>
ENTER                                      0     7680567739950464  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567740582428  Sender: 43 ("Master thread" <43>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 2048, Length: 48, Request: 1466
LEAVE                                      0     7680567740582732  Region: "MPI_Wait" <205>
ENTER                                      0     7680567740600661  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567740600855  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567740600964  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567740601240  Request: 1467
LEAVE                                      0     7680567740602350  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567740602485  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567740602667  Request: 1468
LEAVE                                      0     7680567740603265  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567740603402  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567740603580  Request: 1469
LEAVE                                      0     7680567740604163  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567740608225  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567740608398  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567741264537  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567741264779  Receiver: 36 ("Master thread" <36>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 3072, Length: 497664, Request: 1470
LEAVE                                      0     7680567741266436  Region: "MPI_Isend" <162>
ENTER                                      0     7680567741289547  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567741289800  Receiver: 6 ("Master thread" <6>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 3072, Length: 497664, Request: 1471
LEAVE                                      0     7680567741291356  Region: "MPI_Isend" <162>
ENTER                                      0     7680567741327189  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567741327416  Receiver: 1 ("Master thread" <1>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 3072, Length: 497664, Request: 1472
LEAVE                                      0     7680567741328710  Region: "MPI_Isend" <162>
ENTER                                      0     7680567741328914  Region: "MPI_Waitall" <206>
MPI_ISEND_COMPLETE                         0     7680567741421444  Request: 1470
MPI_ISEND_COMPLETE                         0     7680567741421905  Request: 1471
MPI_ISEND_COMPLETE                         0     7680567741422090  Request: 1472
LEAVE                                      0     7680567741422445  Region: "MPI_Waitall" <206>
ENTER                                      0     7680567741422739  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567741422877  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567741422977  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567741423246  Sender: 36 ("Master thread" <36>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 3072, Length: 497664, Request: 1467
LEAVE                                      0     7680567741423690  Region: "MPI_Wait" <205>
ENTER                                      0     7680567741437761  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567741438089  Sender: 6 ("Master thread" <6>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 3072, Length: 497664, Request: 1468
LEAVE                                      0     7680567741438455  Region: "MPI_Wait" <205>
ENTER                                      0     7680567741446079  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567741446309  Sender: 1 ("Master thread" <1>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 3072, Length: 497664, Request: 1469
LEAVE                                      0     7680567741446591  Region: "MPI_Wait" <205>
ENTER                                      0     7680567741471539  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567741471767  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567741471885  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567741472110  Request: 1473
LEAVE                                      0     7680567741473030  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567741473179  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567741473332  Request: 1474
LEAVE                                      0     7680567741473874  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567741474004  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567741474139  Request: 1475
LEAVE                                      0     7680567741474690  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567741474814  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567741474943  Request: 1476
LEAVE                                      0     7680567741475516  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567741475639  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567741475785  Request: 1477
LEAVE                                      0     7680567741476384  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567741476517  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567741476654  Request: 1478
LEAVE                                      0     7680567741477146  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567741477261  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567741477408  Request: 1479
LEAVE                                      0     7680567741477924  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567742310985  Region: "MPI_Allreduce" <6>
MPI_COLLECTIVE_BEGIN                       0     7680567742310985  
MPI_COLLECTIVE_END                         0     7680567743239136  Operation: ALLREDUCE, Communicator: "MPI_COMM_WORLD" <1>, Root: UNDEFINED, Sent: 1728, Received: 1728
LEAVE                                      0     7680567743239436  Region: "MPI_Allreduce" <6>
ENTER                                      0     7680567743239720  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567743239834  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567743638978  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567743639258  Receiver: 36 ("Master thread" <36>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 504600, Request: 1480
LEAVE                                      0     7680567743641168  Region: "MPI_Isend" <162>
ENTER                                      0     7680567743663380  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567743663653  Receiver: 6 ("Master thread" <6>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 504600, Request: 1481
LEAVE                                      0     7680567743665262  Region: "MPI_Isend" <162>
ENTER                                      0     7680567743691269  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567743691543  Receiver: 1 ("Master thread" <1>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 504600, Request: 1482
LEAVE                                      0     7680567743692860  Region: "MPI_Isend" <162>
ENTER                                      0     7680567743710463  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567743710726  Receiver: 7 ("Master thread" <7>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 3480, Request: 1483
LEAVE                                      0     7680567743712203  Region: "MPI_Isend" <162>
ENTER                                      0     7680567743729712  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567743729977  Receiver: 42 ("Master thread" <42>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 3480, Request: 1484
LEAVE                                      0     7680567743731389  Region: "MPI_Isend" <162>
ENTER                                      0     7680567743748948  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567743749207  Receiver: 37 ("Master thread" <37>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 3480, Request: 1485
LEAVE                                      0     7680567743750572  Region: "MPI_Isend" <162>
ENTER                                      0     7680567743763122  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567743763323  Receiver: 43 ("Master thread" <43>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 24, Request: 1486
LEAVE                                      0     7680567743764664  Region: "MPI_Isend" <162>
ENTER                                      0     7680567743764846  Region: "MPI_Waitall" <206>
MPI_ISEND_COMPLETE                         0     7680567744008835  Request: 1480
MPI_ISEND_COMPLETE                         0     7680567744009293  Request: 1481
MPI_ISEND_COMPLETE                         0     7680567744009465  Request: 1482
MPI_ISEND_COMPLETE                         0     7680567744009640  Request: 1483
MPI_ISEND_COMPLETE                         0     7680567744009813  Request: 1484
MPI_ISEND_COMPLETE                         0     7680567744009972  Request: 1485
MPI_ISEND_COMPLETE                         0     7680567744010124  Request: 1486
LEAVE                                      0     7680567744010426  Region: "MPI_Waitall" <206>
ENTER                                      0     7680567744010838  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567744011040  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567744011132  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567744011348  Sender: 36 ("Master thread" <36>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 504600, Request: 1473
LEAVE                                      0     7680567744011746  Region: "MPI_Wait" <205>
ENTER                                      0     7680567744027437  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567744027829  Sender: 6 ("Master thread" <6>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 504600, Request: 1474
LEAVE                                      0     7680567744028214  Region: "MPI_Wait" <205>
ENTER                                      0     7680567744041438  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567744041709  Sender: 1 ("Master thread" <1>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 504600, Request: 1475
LEAVE                                      0     7680567744042054  Region: "MPI_Wait" <205>
ENTER                                      0     7680567744054599  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567744262617  Sender: 7 ("Master thread" <7>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 3480, Request: 1476
LEAVE                                      0     7680567744262943  Region: "MPI_Wait" <205>
ENTER                                      0     7680567744275257  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567744275528  Sender: 42 ("Master thread" <42>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 3480, Request: 1477
LEAVE                                      0     7680567744275825  Region: "MPI_Wait" <205>
ENTER                                      0     7680567744288088  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567744289053  Sender: 37 ("Master thread" <37>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 3480, Request: 1478
LEAVE                                      0     7680567744289384  Region: "MPI_Wait" <205>
ENTER                                      0     7680567744301503  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567744697171  Sender: 43 ("Master thread" <43>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 24, Request: 1479
LEAVE                                      0     7680567744697483  Region: "MPI_Wait" <205>
ENTER                                      0     7680567744707007  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567744707192  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567744707292  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567744707525  Request: 1487
LEAVE                                      0     7680567744708553  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567744708713  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567744708878  Request: 1488
LEAVE                                      0     7680567744709466  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567744709614  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567744709756  Request: 1489
LEAVE                                      0     7680567744710294  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567744710431  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567744710566  Request: 1490
LEAVE                                      0     7680567744711162  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567744711301  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567744711451  Request: 1491
LEAVE                                      0     7680567744711945  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567744712083  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567744712223  Request: 1492
LEAVE                                      0     7680567744712722  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567744712844  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567744712979  Request: 1493
LEAVE                                      0     7680567744713464  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567744728966  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567744729140  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567744729389  Region: "MPI_Waitall" <206>
LEAVE                                      0     7680567744729826  Region: "MPI_Waitall" <206>
ENTER                                      0     7680567744729930  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567744730007  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567744730087  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567745171150  Sender: 36 ("Master thread" <36>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 2048, Length: 1009200, Request: 1487
LEAVE                                      0     7680567745171590  Region: "MPI_Wait" <205>
ENTER                                      0     7680567745194822  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567745195147  Sender: 6 ("Master thread" <6>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 2048, Length: 1009200, Request: 1488
LEAVE                                      0     7680567745195485  Region: "MPI_Wait" <205>
ENTER                                      0     7680567745218379  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567745331086  Sender: 1 ("Master thread" <1>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 2048, Length: 1009200, Request: 1489
LEAVE                                      0     7680567745331564  Region: "MPI_Wait" <205>
ENTER                                      0     7680567745353047  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567745555695  Sender: 7 ("Master thread" <7>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 2048, Length: 6960, Request: 1490
LEAVE                                      0     7680567745555992  Region: "MPI_Wait" <205>
ENTER                                      0     7680567745577099  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567745577412  Sender: 42 ("Master thread" <42>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 2048, Length: 6960, Request: 1491
LEAVE                                      0     7680567745577684  Region: "MPI_Wait" <205>
ENTER                                      0     7680567745599161  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567745600145  Sender: 37 ("Master thread" <37>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 2048, Length: 6960, Request: 1492
LEAVE                                      0     7680567745600470  Region: "MPI_Wait" <205>
ENTER                                      0     7680567745621635  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567746113365  Sender: 43 ("Master thread" <43>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 2048, Length: 48, Request: 1493
LEAVE                                      0     7680567746113718  Region: "MPI_Wait" <205>
ENTER                                      0     7680567746131106  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567746131283  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567746131394  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567746131629  Request: 1494
LEAVE                                      0     7680567746132589  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567746132744  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567746132900  Request: 1495
LEAVE                                      0     7680567746133463  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567746133599  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567746133740  Request: 1496
LEAVE                                      0     7680567746134275  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567746138174  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567746138346  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567746793025  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567746793291  Receiver: 36 ("Master thread" <36>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 3072, Length: 497664, Request: 1497
LEAVE                                      0     7680567746795113  Region: "MPI_Isend" <162>
ENTER                                      0     7680567746817784  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567746818017  Receiver: 6 ("Master thread" <6>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 3072, Length: 497664, Request: 1498
LEAVE                                      0     7680567746819540  Region: "MPI_Isend" <162>
ENTER                                      0     7680567746853857  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567746854072  Receiver: 1 ("Master thread" <1>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 3072, Length: 497664, Request: 1499
LEAVE                                      0     7680567746855340  Region: "MPI_Isend" <162>
ENTER                                      0     7680567746855531  Region: "MPI_Waitall" <206>
MPI_ISEND_COMPLETE                         0     7680567746976215  Request: 1497
MPI_ISEND_COMPLETE                         0     7680567746976678  Request: 1498
MPI_ISEND_COMPLETE                         0     7680567746976857  Request: 1499
LEAVE                                      0     7680567746977224  Region: "MPI_Waitall" <206>
ENTER                                      0     7680567746977531  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567746977678  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567746977781  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567746978109  Sender: 36 ("Master thread" <36>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 3072, Length: 497664, Request: 1494
LEAVE                                      0     7680567746978509  Region: "MPI_Wait" <205>
ENTER                                      0     7680567746992389  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567746992742  Sender: 6 ("Master thread" <6>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 3072, Length: 497664, Request: 1495
LEAVE                                      0     7680567746993139  Region: "MPI_Wait" <205>
ENTER                                      0     7680567747000883  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567747001115  Sender: 1 ("Master thread" <1>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 3072, Length: 497664, Request: 1496
LEAVE                                      0     7680567747001380  Region: "MPI_Wait" <205>
ENTER                                      0     7680567747026111  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567747026369  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567747026473  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567747026700  Request: 1500
LEAVE                                      0     7680567747027605  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567747027746  Region: "MPI_Irecv" <153>
